-0.222,-0.222,-0.222,-0.2405,-0.2555,-0.256,-0.2451,-0.26636,-0.232,-0.23887,-0.24809,-0.24909,-0.25009,-0.25109,-0.25209,-0.25687,-0.26687,-0.27791,-0.27933,-0.27933,-0.27933,-0.27933,-0.27933,-0.27964,-0.28019,-0.28074,-0.28129,-0.28184,-0.282,-0.282,-0.282,-0.282,-0.282,-0.282,-0.28173,-0.28118,-0.28063,-0.28008,-0.27953,-0.27933,-0.27933,-0.27933,-0.27933,-0.27933,-0.27518,-0.26487,-0.25487,-0.25189,-0.25089,-0.24989,-0.24889,-0.24687,-0.23687,-0.232,-0.25727,-0.24279,-0.26,-0.25383,-0.238,-0.2365,-0.2365,-0.2365
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.28195,-0.28195,-0.28195,-0.1766,0.23532,1.1259,1.8285,2.0531,2.0373,1.9711,1.9011,1.8478,1.8246,1.7885,1.7647,1.7599,1.7367,1.7224,1.7204,1.7204,1.7122,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.7142,1.7204,1.7204,1.7244,1.7427,1.7599,1.7687,1.7966,1.8285,1.8578,1.9151,1.9851,2.0473,2.0291,1.7065,0.92185,0.13536,-0.2026,-0.28395,-0.28395,-0.28395
-0.2814,-0.2814,-0.2814,-0.18265,0.24851,0.92437,1.7333,2.0245,2.0108,1.9424,1.8762,1.8451,1.8306,1.7935,1.7721,1.7585,1.7442,1.7268,1.7246,1.7237,1.7152,1.7112,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.712,1.716,1.7246,1.7246,1.7288,1.7502,1.7585,1.776,1.8026,1.8335,1.8437,1.8864,1.9564,2.0208,2.0005,1.6113,0.72037,0.10899,-0.20865,-0.2834,-0.2834,-0.2834
-0.28085,-0.28085,-0.28085,-0.18869,0.23538,0.72453,1.6381,1.9959,1.9836,1.9136,1.8546,1.8511,1.8365,1.7986,1.7784,1.7594,1.7517,1.7312,1.7289,1.7253,1.7192,1.7152,1.7112,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.712,1.716,1.72,1.7273,1.7289,1.7332,1.757,1.7634,1.782,1.8086,1.8385,1.8497,1.8646,1.9276,1.9943,1.9719,1.5161,0.60928,0.082615,-0.21469,-0.28285,-0.28285,-0.28285
-0.2803,-0.2803,-0.2803,-0.19474,0.2189,0.69287,1.5414,1.9672,1.9548,1.8848,1.8498,1.8571,1.8415,1.8046,1.7844,1.7667,1.7556,1.7355,1.7331,1.7272,1.7232,1.7192,1.7152,1.7112,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.712,1.716,1.72,1.724,1.7288,1.7331,1.7375,1.7556,1.7703,1.788,1.8146,1.8435,1.8557,1.8483,1.8988,1.9677,1.9432,1.3374,0.57761,0.056242,-0.22074,-0.2823,-0.2823,-0.2823
-0.27975,-0.27975,-0.27975,-0.19193,0.20242,0.6612,1.3399,1.9386,1.9261,1.8614,1.8558,1.8631,1.8465,1.8106,1.7904,1.7727,1.7542,1.7399,1.7373,1.7312,1.7272,1.7232,1.7192,1.7152,1.7112,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.712,1.716,1.72,1.724,1.728,1.732,1.7373,1.7426,1.758,1.7763,1.794,1.8206,1.8485,1.8617,1.8543,1.8714,1.9401,1.9146,1.1359,0.54595,0.043516,-0.22678,-0.282,-0.282,-0.282
-0.27933,-0.27933,-0.27933,-0.17875,0.18593,0.62954,1.2058,1.9099,1.8973,1.8545,1.8618,1.8691,1.8515,1.8166,1.7964,1.7787,1.761,1.7443,1.7399,1.7352,1.7312,1.7272,1.7232,1.7192,1.7152,1.7112,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.712,1.716,1.72,1.724,1.728,1.732,1.736,1.7415,1.7501,1.7646,1.7823,1.8,1.8266,1.8535,1.8677,1.8603,1.853,1.9113,1.8406,1.0906,0.51428,0.046813,-0.23282,-0.282,-0.282,-0.282
-0.27933,-0.27933,-0.27933,-0.16556,0.16945,0.59788,1.1742,1.8674,1.8685,1.8605,1.8678,1.8751,1.8565,1.8226,1.8024,1.7847,1.767,1.7514,1.7432,1.7392,1.7352,1.7312,1.7272,1.7232,1.7192,1.7152,1.7112,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.712,1.716,1.72,1.724,1.728,1.732,1.736,1.74,1.744,1.7527,1.7706,1.7883,1.806,1.8325,1.8586,1.8737,1.8663,1.859,1.8825,1.7454,1.0589,0.48262,0.05011,-0.23887,-0.282,-0.282,-0.282
-0.27933,-0.27933,-0.27933,-0.15237,0.15297,0.56621,1.1425,1.7555,1.8591,1.8665,1.8738,1.8811,1.8615,1.8286,1.8084,1.7907,1.773,1.7553,1.7472,1.7432,1.7392,1.7352,1.7312,1.7272,1.7232,1.7192,1.7152,1.7112,1.71,1.71,1.71,1.71,1.71,1.71,1.712,1.716,1.72,1.724,1.728,1.732,1.736,1.74,1.744,1.748,1.7589,1.7766,1.7943,1.812,1.8375,1.8646,1.8797,1.8723,1.865,1.8577,1.6035,1.0272,0.45096,0.053407,-0.24491,-0.282,-0.282,-0.282
-0.27933,-0.27933,-0.27933,-0.16352,0.13648,0.53455,1.1108,1.6871,1.8651,1.8725,1.8798,1.8871,1.8665,1.8346,1.8144,1.7967,1.7788,1.7571,1.75,1.7472,1.7432,1.7392,1.7352,1.7312,1.7272,1.7236,1.722,1.7205,1.72,1.72,1.72,1.72,1.72,1.72,1.7208,1.7223,1.724,1.728,1.732,1.736,1.74,1.744,1.748,1.75,1.7619,1.7826,1.8003,1.818,1.8425,1.8706,1.8857,1.8783,1.871,1.8637,1.5719,0.99558,0.41929,0.056703,-0.2433,-0.282,-0.282,-0.282
-0.27933,-0.27933,-0.27933,-0.18,0.12,0.50885,1.105,1.7012,1.9139,1.8916,1.8858,1.8931,1.8715,1.8406,1.8204,1.8015,1.781,1.7561,1.747,1.75,1.7472,1.7432,1.7392,1.7367,1.7339,1.7297,1.7255,1.7213,1.72,1.72,1.72,1.72,1.72,1.72,1.7221,1.7263,1.7306,1.7348,1.737,1.74,1.744,1.748,1.75,1.745,1.7668,1.7855,1.8055,1.824,1.8475,1.8766,1.8917,1.8843,1.8984,1.9634,1.5819,0.98577,0.38962,0.06,-0.24,-0.282,-0.282,-0.282
-0.28064,-0.28064,-0.28064,-0.2,0.25364,0.981,1.7927,2.0522,2.0298,1.9883,1.9366,1.9058,1.8768,1.849,1.826,1.806,1.793,1.769,1.7468,1.7534,1.7524,1.7475,1.7431,1.7388,1.7344,1.73,1.7257,1.7213,1.72,1.72,1.72,1.72,1.72,1.72,1.7222,1.7265,1.7309,1.7353,1.7396,1.744,1.7485,1.7524,1.7514,1.7506,1.775,1.795,1.81,1.83,1.855,1.8828,1.9118,1.9486,2.0023,1.9956,2.0282,1.6727,0.587,0.12636,-0.24,-0.28264,-0.28264,-0.28264
-0.26887,-0.26887,-0.26887,-0.155,0.195,0.61423,1.195,1.7758,1.9809,1.9594,1.9397,1.915,1.8947,1.8757,1.849,1.826,1.806,1.793,1.7793,1.7753,1.7707,1.7647,1.7587,1.7539,1.7546,1.7472,1.7397,1.7322,1.73,1.73,1.73,1.73,1.73,1.73,1.7337,1.7412,1.7487,1.7551,1.7537,1.7599,1.7659,1.7719,1.7759,1.7824,1.795,1.81,1.83,1.855,1.8795,1.8985,1.9209,1.9395,1.9607,1.9721,1.6596,1.0788,0.49808,0.125,-0.225,-0.2714,-0.2714,-0.2714
-0.25887,-0.25887,-0.25887,-0.136,0.244,0.68077,1.25,1.8192,1.9857,1.9761,1.9534,1.9327,1.9137,1.8947,1.8757,1.849,1.826,1.806,1.7981,1.7944,1.7884,1.7824,1.7764,1.7704,1.7642,1.7568,1.7582,1.7596,1.76,1.76,1.76,1.76,1.76,1.76,1.7593,1.7579,1.7583,1.7656,1.7716,1.7776,1.7836,1.7896,1.7956,1.7986,1.81,1.83,1.855,1.8795,1.8985,1.9175,1.9365,1.9591,1.9754,1.9869,1.7054,1.1362,0.56692,0.168,-0.212,-0.26194,-0.26194,-0.26194
-0.25229,-0.25229,-0.25229,-0.117,0.293,0.745,1.295,1.845,2.0125,1.9918,1.9707,1.9517,1.9327,1.9137,1.8947,1.8757,1.849,1.826,1.8181,1.8121,1.8061,1.8001,1.7941,1.7881,1.7821,1.7761,1.7695,1.7622,1.76,1.76,1.76,1.76,1.76,1.76,1.7637,1.771,1.7773,1.7833,1.7893,1.7953,1.8013,1.8073,1.8133,1.8186,1.83,1.855,1.8795,1.8985,1.9175,1.9365,1.9555,1.9745,1.9974,2.0118,1.735,1.185,0.635,0.211,-0.199,-0.26094,-0.26094,-0.26094
-0.25129,-0.25129,-0.25129,-0.104,0.316,0.77615,1.33,1.8838,2.0301,2.0087,1.9897,1.9707,1.9517,1.9327,1.9137,1.8947,1.8757,1.849,1.8358,1.8298,1.8238,1.8178,1.8118,1.8058,1.7998,1.7938,1.7878,1.7818,1.78,1.78,1.78,1.78,1.78,1.78,1.783,1.789,1.795,1.801,1.807,1.813,1.819,1.825,1.831,1.837,1.855,1.8795,1.8985,1.9175,1.9365,1.9555,1.9745,1.9935,2.0125,2.0358,1.7731,1.2192,0.66538,0.232,-0.188,-0.25994,-0.25994,-0.25994
-0.25029,-0.25029,-0.25029,-0.097,0.313,0.76846,1.33,1.8915,2.0467,2.0277,2.0087,1.9897,1.9707,1.9517,1.9327,1.9137,1.8947,1.8757,1.8665,1.8615,1.8565,1.8515,1.8465,1.8415,1.8365,1.8315,1.8265,1.8215,1.82,1.82,1.82,1.82,1.82,1.82,1.8225,1.8275,1.8325,1.8375,1.8425,1.8475,1.8525,1.8575,1.8625,1.8675,1.8795,1.8985,1.9175,1.9365,1.9555,1.9745,1.9935,2.0125,2.0315,2.0505,1.7792,1.2177,0.65615,0.231,-0.179,-0.25894,-0.25894,-0.25894
-0.24929,-0.24929,-0.24929,-0.099,0.271,0.70885,1.305,1.9012,2.066,2.0467,2.0277,2.0087,1.9897,1.9707,1.9517,1.9327,1.9137,1.9024,1.8958,1.8898,1.8838,1.8778,1.8718,1.8658,1.8598,1.8538,1.8478,1.8418,1.84,1.84,1.84,1.84,1.84,1.84,1.843,1.849,1.855,1.861,1.867,1.873,1.879,1.885,1.891,1.897,1.904,1.9175,1.9365,1.9555,1.9745,1.9935,2.0125,2.0315,2.0505,2.07,1.7819,1.1858,0.58962,0.197,-0.173,-0.25794,-0.25794,-0.25794
-0.24829,-0.24829,-0.24829,-0.1085,0.1965,0.60154,1.24,1.8785,2.077,2.066,2.0467,2.0277,2.0087,1.9897,1.9707,1.9517,1.9405,1.9293,1.8885,1.8825,1.8765,1.8705,1.8645,1.8585,1.8525,1.8465,1.8619,1.8835,1.89,1.89,1.89,1.89,1.89,1.89,1.8792,1.8576,1.8477,1.8537,1.8597,1.8657,1.8717,1.8777,1.8837,1.8897,1.9289,1.9421,1.9555,1.9745,1.9935,2.0125,2.0315,2.0505,2.07,2.075,1.7508,1.1123,0.47385,0.1355,-0.1695,-0.25694,-0.25694,-0.25694
-0.24087,-0.24087,-0.24087,-0.1195,0.1155,0.475,1.125,1.775,2.04,2.077,2.066,2.0467,2.0277,2.0087,1.9897,1.9785,1.9571,1.9737,1.9022,1.8751,1.8691,1.8631,1.8571,1.8511,1.8687,1.8938,1.9226,1.9514,1.96,1.96,1.96,1.96,1.96,1.96,1.9456,1.9169,1.8881,1.8644,1.8523,1.8583,1.8643,1.8703,1.8763,1.9258,1.9629,1.9566,1.9801,1.9935,2.0125,2.0315,2.0505,2.07,2.075,2.02,1.645,0.995,0.345,0.0685,-0.1665,-0.2554,-0.2554,-0.2554
-0.232,-0.232,-0.232,-0.1345,0.0505,0.36577,0.985,1.6042,1.916,2.04,2.077,2.066,2.0467,2.0277,2.0166,1.9848,1.9794,2.0128,1.9631,1.8678,1.8618,1.8558,1.8775,1.9063,1.9351,1.9638,1.9926,2.0214,2.03,2.03,2.03,2.03,2.03,2.03,2.0156,1.9869,1.9581,1.9293,1.9006,1.8718,1.857,1.863,1.869,1.9316,1.9814,1.9724,1.9892,2.0185,2.0315,2.0505,2.07,2.075,2.02,1.88,1.4804,0.86115,0.24192,0.0135,-0.1715,-0.2454,-0.2454,-0.2454
-0.27545,-0.27545,-0.27545,-0.2224,-0.12918,0.0864,0.40773,0.914,1.5884,1.8721,1.985,2.0142,2.0044,1.9958,1.9626,1.939,1.9011,1.9238,1.9173,1.8044,1.8709,1.8996,1.9282,1.9568,1.9855,2.0141,2.0428,2.0714,2.08,2.08,2.08,2.08,2.08,2.08,2.0657,2.037,2.0084,1.9798,1.9511,1.9225,1.8938,1.8561,1.8084,1.9667,1.9318,1.9079,1.9411,1.971,1.9986,2.0118,2.0164,1.9662,1.833,1.4489,0.79,0.34347,0.022133,-0.16609,-0.2008,-0.27545,-0.27545,-0.27545
-0.24741,-0.24741,-0.24741,-0.209,-0.139,-0.024231,0.195,0.41423,0.9691,1.235,1.3417,1.4002,1.4283,1.4388,1.411,1.3778,1.3252,1.7903,1.39,1.2198,1.2514,1.2831,1.3147,1.5036,1.6459,1.7411,1.8363,1.9314,1.96,1.96,1.96,1.96,1.96,1.96,1.9124,1.8172,1.722,1.6269,1.4633,1.3084,1.2768,1.2451,1.2134,1.5557,1.6705,1.3272,1.3718,1.421,1.4448,1.4503,1.4202,1.3277,1.183,0.82936,0.37038,0.15115,-0.068077,-0.153,-0.223,-0.25238,-0.25238,-0.25238
-0.24933,-0.24933,-0.24933,-0.235,-0.185,-0.132,-0.024231,0.13467,0.34987,0.585,0.70323,0.80408,0.86677,0.88492,0.861,0.80862,0.74438,1.1982,0.7938,0.64347,0.67514,0.7068,0.73846,0.77013,0.80179,0.88659,1.0881,1.2896,1.35,1.35,1.35,1.35,1.35,1.35,1.2493,1.0478,0.8463,0.79546,0.7638,0.73213,0.70047,0.6688,0.63714,0.95889,1.0836,0.75262,0.813,0.86892,0.88677,0.87008,0.80123,0.683,0.54962,0.261,0.11867,-0.068077,-0.144,-0.19533,-0.25,-0.24533,-0.24533,-0.24533
-0.2585,-0.2585,-0.2585,-0.248,-0.208,-0.17,-0.13367,-0.11409,0.055833,0.1625,0.2595,0.347,0.397,0.402,0.377,0.322,0.267,0.31955,0.17111,0.19319,0.20967,0.22615,0.24264,0.25912,0.2756,0.29209,0.30857,0.32505,0.33,0.33,0.33,0.33,0.33,0.33,0.31681,0.29044,0.26407,0.23769,0.21132,0.18495,0.17143,0.17473,0.17802,0.25111,0.27182,0.293,0.348,0.387,0.396,0.367,0.297,0.2055,0.1225,-0.00027778,-0.13045,-0.149,-0.179,-0.232,-0.26,-0.2545,-0.2545,-0.2545
-0.2435,-0.2435,-0.2435,-0.26,-0.26,-0.247,-0.20367,-0.21955,-0.12917,-0.0725,-0.0455,-0.023,-0.013,-0.018,-0.033,-0.058,-0.083,-0.11909,-0.12889,-0.10681,-0.09033,-0.073846,-0.08011,-0.093297,-0.10648,-0.11967,-0.13286,-0.14604,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.14835,-0.14505,-0.14176,-0.13846,-0.13516,-0.13187,-0.12857,-0.12527,-0.12198,-0.082222,-0.12591,-0.066,-0.041,-0.026,-0.021,-0.031,-0.0535,-0.0785,-0.0975,-0.17611,-0.21955,-0.213,-0.25,-0.26,-0.26,-0.2395,-0.2395,-0.2395
-0.226,-0.226,-0.226,-0.2445,-0.2595,-0.26,-0.24013,-0.26636,-0.22,-0.22433,-0.23433,-0.24043,-0.24143,-0.24243,-0.24433,-0.25433,-0.26433,-0.27591,-0.27667,-0.27667,-0.27667,-0.27667,-0.27709,-0.27764,-0.27819,-0.27874,-0.27929,-0.27984,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.27973,-0.27918,-0.27863,-0.27808,-0.27753,-0.27698,-0.27667,-0.27667,-0.27667,-0.27722,-0.27318,-0.26233,-0.25233,-0.24323,-0.24223,-0.24123,-0.24023,-0.23233,-0.22233,-0.23,-0.25727,-0.23782,-0.26667,-0.25667,-0.24167,-0.222,-0.222,-0.222
-0.226,-0.226,-0.226,-0.2245,-0.2395,-0.25346,-0.265,-0.27654,-0.2807,-0.2817,-0.2827,-0.2837,-0.2847,-0.2857,-0.2867,-0.2877,-0.2887,-0.2897,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.2895,-0.2885,-0.2875,-0.2865,-0.2855,-0.2845,-0.2835,-0.2825,-0.2815,-0.2805,-0.27423,-0.26269,-0.25115,-0.2365,-0.2215,-0.222,-0.222,-0.222
-0.226,-0.226,-0.226,-0.2245,-0.2395,-0.25346,-0.265,-0.27654,-0.2807,-0.2817,-0.2827,-0.2837,-0.2847,-0.2857,-0.2867,-0.2877,-0.2887,-0.2897,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.2895,-0.2885,-0.2875,-0.2865,-0.2855,-0.2845,-0.2835,-0.2825,-0.2815,-0.2805,-0.27423,-0.26269,-0.25115,-0.2365,-0.2215,-0.222,-0.222,-0.222
